@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 5\n','Number of rules: 8\n','Number of rules: 6\n','Number of rules: 11\n','Number of rules: 7\n','Number of rules: 10\n','Number of rules: 12\n','Number of rules: 9\n','Number of rules: 4\n','Number of rules: 13\n','Number of rules: 34\n','Number of rules: 37\n','Number of rules: 43\n','Number of rules: 41\n','Number of rules: 40\n','Number of rules: 39\n','Number of rules: 33\n','Number of rules: 36\n','Number of rules: 44\n','Number of rules: 32\n','Number of rules: 38\n','Number of rules: 35\n','Number of rules: 30\n','Number of rules: 46\n','Number of rules: 42\n','Number of rules: 53\n','Number of rules: 29\n','Number of rules: 45\n','Number of rules: 27\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 81\nSize of the tree: 121\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 83\nSize of the tree: 124\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 97\nSize of the tree: 145\n','Number of leaves: 67\nSize of the tree: 100\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 87\nSize of the tree: 130\n','Number of leaves: 65\nSize of the tree: 97\n','Number of leaves: 93\nSize of the tree: 139\n','Number of leaves: 75\nSize of the tree: 112\n','Number of leaves: 79\nSize of the tree: 118\n','Number of leaves: 77\nSize of the tree: 115\n','Number of leaves: 73\nSize of the tree: 109\n','Number of leaves: 95\nSize of the tree: 142\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 91\nSize of the tree: 136\n','Number of leaves: 89\nSize of the tree: 133\n','Number of leaves: 63\nSize of the tree: 94\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

ionosphere-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,285,31,30,1,0,96.774194,3.225806,0,0.930958,0.041014,0.183212,8.915221,38.286946,29.093281,1074.425389,-1045.332108,0.938493,34.658884,-33.720391,26.554218,0.856588,91.272682,1,11,0.05,1,0.95,19,0,0,0.916667,1,0.956522,0.933185,0.975,0.916667,0.967742,0.017742,0.982258,0.032258,0.97043,0.967742,0.96803,0.933185,0.975,0.958984,0.96544,0.967742,0.014,0,0.01,0,10,0,8804,90811,12325,96.774194,51.612903,'Number of leaves: 13\nSize of the tree: 25\n',13,25,13,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,775,87,74,13,0,85.057471,14.942529,0,0.662085,0.153123,0.338134,33.43122,70.603734,81.745698,4321.490866,-4239.745168,0.939606,49.672309,-48.732703,53.900443,0.619545,65.936734,0.709677,22,0.071429,4,0.928571,52,0.290323,9,0.846154,0.709677,0.77193,0.667749,0.889113,0.840124,0.850575,0.212326,0.787674,0.149425,0.850212,0.850575,0.847214,0.667749,0.889113,0.881562,0.830409,0.850575,0.004,0,0.01,0,10,0,25708,87133,12141,95.402299,63.793103,'Number of leaves: 81\nSize of the tree: 121\n',81,121,81,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,775,87,66,21,0,75.862069,24.137931,0,0.492077,0.260463,0.427373,56.866654,89.237276,81.745698,6484.170736,-6402.425038,0.939606,74.530698,-73.591092,34.278323,0.394004,41.932877,0.741935,23,0.232143,13,0.767857,43,0.258065,8,0.638889,0.741935,0.686567,0.495715,0.845046,0.666089,0.758621,0.248828,0.751172,0.241379,0.770359,0.758621,0.761988,0.495715,0.845046,0.822698,0.745153,0.758621,0.004,0,0,0,0,0,26776,87133,12141,93.103448,74.137931,'Number of leaves: 85\nSize of the tree: 127\n',85,127,85,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,72,14,0,83.72093,16.27907,0,0.636034,0.170971,0.359363,37.486247,75.395223,80.249693,3255.004905,-3174.755212,0.933136,37.848894,-36.915758,49.229353,0.572434,61.345223,0.733333,22,0.107143,6,0.892857,50,0.266667,8,0.785714,0.733333,0.758621,0.636895,0.90744,0.845202,0.837209,0.211019,0.788981,0.162791,0.835434,0.837209,0.835831,0.636895,0.90744,0.897859,0.817907,0.837209,0.003,0.001,0.01,0,10,0,25708,87242,12032,96.511628,65.697674,'Number of leaves: 81\nSize of the tree: 121\n',81,121,81,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,75,11,0,87.209302,12.790698,0,0.720614,0.156777,0.319634,34.374142,67.060054,80.249693,2177.592953,-2097.34326,0.933136,25.320848,-24.387712,52.876595,0.614844,65.89009,0.833333,25,0.107143,6,0.892857,50,0.166667,5,0.806452,0.833333,0.819672,0.720847,0.919345,0.845606,0.872093,0.145903,0.854097,0.127907,0.873287,0.872093,0.872565,0.720847,0.919345,0.91189,0.860287,0.872093,0.003,0,0.01,0,10,0,26242,87242,12032,97.674419,69.186047,'Number of leaves: 83\nSize of the tree: 124\n',83,124,83,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,74,12,0,86.046512,13.953488,0,0.677903,0.214575,0.358172,47.046774,75.145419,80.249693,5398.607649,-5318.357956,0.933136,62.774508,-61.841372,44.064293,0.512375,54.908986,0.7,21,0.053571,3,0.946429,53,0.3,9,0.875,0.7,0.777778,0.686869,0.846429,0.778664,0.860465,0.214037,0.785963,0.139535,0.861872,0.860465,0.856261,0.686869,0.846429,0.832841,0.838041,0.860465,0.008,0,0,0,0,0,22504,87242,12032,94.186047,77.906977,'Number of leaves: 69\nSize of the tree: 103\n',69,103,69,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,68,18,0,79.069767,20.930233,0,0.52457,0.219209,0.398401,48.062739,83.58555,80.249693,5405.850172,-5325.600479,0.933136,62.858723,-61.925587,40.783475,0.474226,50.820724,0.633333,19,0.125,7,0.875,49,0.366667,11,0.730769,0.633333,0.678571,0.527522,0.839286,0.754002,0.790698,0.282364,0.717636,0.209302,0.786702,0.790698,0.786831,0.527522,0.839286,0.829537,0.7617,0.790698,0.005,0,0.01,0,10,0,25708,87242,12032,94.186047,71.511628,'Number of leaves: 81\nSize of the tree: 121\n',81,121,81,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,79,7,0,91.860465,8.139535,0,0.813622,0.103258,0.250002,22.639856,52.451047,80.249693,1093.931352,-1013.681659,0.933136,12.720132,-11.786996,62.41022,0.7257,77.770042,0.8,24,0.017857,1,0.982143,55,0.2,6,0.96,0.8,0.872727,0.820929,0.952381,0.939805,0.918605,0.136462,0.863538,0.081395,0.921998,0.918605,0.916644,0.820929,0.952381,0.953053,0.906449,0.918605,0.003,0,0.01,0,10,0,29980,87242,12032,98.837209,64.534884,'Number of leaves: 97\nSize of the tree: 145\n',97,145,97,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,74,12,0,86.046512,13.953488,0,0.697361,0.154642,0.340604,33.683217,70.931659,81.117141,4322.078449,-4240.961308,0.943223,50.256726,-49.313504,53.717793,0.624626,66.222493,0.806452,25,0.109091,6,0.890909,49,0.193548,6,0.806452,0.806452,0.806452,0.697361,0.900293,0.834611,0.860465,0.163104,0.836896,0.139535,0.860465,0.860465,0.860465,0.697361,0.900293,0.885416,0.84868,0.860465,0.003,0.001,0,0,0,0,26242,87242,12032,95.348837,65.697674,'Number of leaves: 83\nSize of the tree: 124\n',83,124,83,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,71,15,0,82.55814,17.44186,0,0.602097,0.203251,0.373224,44.270922,77.724918,81.117141,4330.580473,-4249.463332,0.943223,50.355587,-49.412364,45.279736,0.526509,55.820182,0.645161,20,0.072727,4,0.927273,51,0.354839,11,0.833333,0.645161,0.727273,0.612754,0.882405,0.779733,0.825581,0.253147,0.746853,0.174419,0.826457,0.825581,0.8197,0.612754,0.882405,0.865331,0.799534,0.825581,0.003,0,0.01,0,10,0,21970,87242,12032,95.348837,72.674419,'Number of leaves: 67\nSize of the tree: 100\n',67,100,67,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,70,16,0,81.395349,18.604651,0,0.57869,0.19185,0.372943,41.787549,77.666299,81.117141,2189.502928,-2108.385787,0.943223,25.459336,-24.516114,46.383814,0.539347,57.181273,0.645161,20,0.090909,5,0.909091,50,0.354839,11,0.8,0.645161,0.714286,0.58605,0.891496,0.824575,0.813953,0.259701,0.740299,0.186047,0.812581,0.813953,0.808798,0.58605,0.891496,0.886816,0.788177,0.813953,0.003,0,0,0,0,0,23038,87242,12032,97.674419,70.348837,'Number of leaves: 71\nSize of the tree: 106\n',71,106,71,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,775,87,78,9,0,89.655172,10.344828,0,0.769503,0.120576,0.287585,26.325282,60.048946,81.745698,3240.065322,-3158.319625,0.939606,37.24213,-36.302524,60.123635,0.691076,73.549602,0.806452,25,0.053571,3,0.946429,53,0.193548,6,0.892857,0.806452,0.847458,0.771784,0.923099,0.907845,0.896552,0.143672,0.856328,0.103448,0.896364,0.896552,0.895271,0.771784,0.923099,0.919821,0.884598,0.896552,0.006,0,0.01,0,10,0,27310,87133,12141,96.551724,62.068966,'Number of leaves: 87\nSize of the tree: 130\n',87,130,87,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,775,87,76,11,0,87.356322,12.643678,0,0.709736,0.146539,0.304708,31.993722,63.624231,81.745698,1104.110567,-1022.364869,0.939606,12.690926,-11.75132,55.558116,0.638599,67.964576,0.709677,22,0.035714,2,0.964286,54,0.290323,9,0.916667,0.709677,0.8,0.722163,0.931452,0.904273,0.873563,0.1996,0.8004,0.126437,0.878352,0.873563,0.869236,0.722163,0.931452,0.930948,0.853782,0.873563,0.004,0,0.01,0,10,0,21436,87133,12141,98.850575,68.390805,'Number of leaves: 65\nSize of the tree: 97\n',65,97,65,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,68,18,0,79.069767,20.930233,0,0.532044,0.216712,0.398673,47.515375,83.6425,80.249693,4335.763038,-4255.513345,0.933136,50.415849,-49.482713,41.085964,0.477744,51.197659,0.666667,20,0.142857,8,0.857143,48,0.333333,10,0.714286,0.666667,0.689655,0.532764,0.872024,0.760638,0.790698,0.266888,0.733112,0.209302,0.788063,0.790698,0.788925,0.532764,0.872024,0.85743,0.76588,0.790698,0.003,0,0,0,0,0,23038,87242,12032,95.348837,70.930233,'Number of leaves: 71\nSize of the tree: 106\n',71,106,71,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,76,10,0,88.372093,11.627907,0,0.744048,0.145214,0.29992,31.839003,62.923866,80.249693,1102.913607,-1022.663914,0.933136,12.824577,-11.891441,54.62066,0.635124,68.063388,0.833333,25,0.089286,5,0.910714,51,0.166667,5,0.833333,0.833333,0.833333,0.744048,0.941071,0.889897,0.883721,0.139673,0.860327,0.116279,0.883721,0.883721,0.883721,0.744048,0.941071,0.934615,0.872024,0.883721,0.003,0,0,0,0,0,26776,87242,12032,98.837209,69.186047,'Number of leaves: 85\nSize of the tree: 127\n',85,127,85,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,77,9,0,89.534884,10.465116,0,0.764168,0.119928,0.276201,26.294811,57.947648,80.249693,1097.642231,-1017.392538,0.933136,12.763282,-11.830146,59.004156,0.686095,73.525709,0.8,24,0.053571,3,0.946429,53,0.2,6,0.888889,0.8,0.842105,0.76654,0.945833,0.929218,0.895349,0.14892,0.85108,0.104651,0.89502,0.895349,0.89396,0.76654,0.945833,0.94658,0.881922,0.895349,0.003,0,0,0,0,0,26242,87242,12032,98.837209,63.953488,'Number of leaves: 83\nSize of the tree: 124\n',83,124,83,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,73,13,0,84.883721,15.116279,0,0.659354,0.183131,0.357689,40.15251,75.044007,80.249693,4327.245717,-4246.996024,0.933136,50.316811,-49.383675,48.011308,0.558271,59.827404,0.733333,22,0.089286,5,0.910714,51,0.266667,8,0.814815,0.733333,0.77193,0.661401,0.86756,0.789359,0.848837,0.20479,0.79521,0.151163,0.847107,0.848837,0.846831,0.661401,0.86756,0.860025,0.829443,0.848837,0.003,0,0,0,0,0,26242,87242,12032,95.348837,69.767442,'Number of leaves: 83\nSize of the tree: 124\n',83,124,83,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,75,11,0,87.209302,12.790698,0,0.707121,0.148197,0.312468,32.493022,65.556596,80.249693,4316.101006,-4235.851313,0.933136,50.187221,-49.254085,54.43553,0.632971,67.832696,0.733333,22,0.053571,3,0.946429,53,0.266667,8,0.88,0.733333,0.8,0.713471,0.891667,0.849,0.872093,0.192331,0.807669,0.127907,0.872741,0.872093,0.869012,0.713471,0.891667,0.885345,0.852991,0.872093,0.003,0,0,0,0,0,25708,87242,12032,95.348837,66.860465,'Number of leaves: 81\nSize of the tree: 121\n',81,121,81,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,73,13,0,84.883721,15.116279,0,0.639122,0.187826,0.340654,40.911022,70.942027,81.117141,42.474873,38.642268,0.943223,0.493894,0.449329,48.236869,0.560894,59.465692,0.580645,18,0,0,1,55,0.419355,13,1,0.580645,0.734694,0.685302,0.900293,0.859382,0.848837,0.268192,0.731808,0.151163,0.877736,0.848837,0.836773,0.685302,0.900293,0.90869,0.814501,0.848837,0.003,0,0.01,0,10,0,21970,87242,12032,100,74.418605,'Number of leaves: 67\nSize of the tree: 100\n',67,100,67,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,72,14,0,83.72093,16.27907,0,0.631353,0.173493,0.358947,37.789102,74.751546,81.117141,4326.299141,-4245.182,0.943223,50.305804,-49.362581,49.941203,0.580712,61.566769,0.677419,21,0.072727,4,0.927273,51,0.322581,10,0.84,0.677419,0.75,0.639384,0.897947,0.795154,0.837209,0.232517,0.767483,0.162791,0.837484,0.837209,0.832698,0.639384,0.897947,0.877839,0.814655,0.837209,0.002,0.001,0,0,0,0,26242,87242,12032,95.348837,67.44186,'Number of leaves: 83\nSize of the tree: 124\n',83,124,83,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,76,10,0,88.372093,11.627907,0,0.740495,0.149906,0.31395,32.651498,65.38078,81.117141,3245.916347,-3164.799206,0.943223,37.743213,-36.799991,54.96931,0.639178,67.765344,0.774194,24,0.054545,3,0.945455,52,0.225806,7,0.888889,0.774194,0.827586,0.744517,0.920528,0.869695,0.883721,0.164073,0.835927,0.116279,0.884071,0.883721,0.881751,0.744517,0.920528,0.908973,0.869933,0.883721,0.003,0,0,0,0,0,28912,87242,12032,96.511628,64.534884,'Number of leaves: 93\nSize of the tree: 139\n',93,139,93,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,775,87,72,15,0,82.758621,17.241379,0,0.610099,0.201806,0.348947,44.060138,72.861584,81.745698,1115.147767,-1033.402069,0.939606,12.81779,-11.878185,45.976727,0.528468,56.243605,0.677419,21,0.089286,5,0.910714,51,0.322581,10,0.807692,0.677419,0.736842,0.615318,0.890841,0.833225,0.827586,0.239453,0.760547,0.172414,0.825956,0.827586,0.823708,0.615318,0.890841,0.888275,0.804318,0.827586,0.003,0,0,0,0,0,22504,87133,12141,98.850575,77.586207,'Number of leaves: 69\nSize of the tree: 103\n',69,103,69,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,775,87,73,14,0,83.908046,16.091954,0,0.63879,0.202652,0.350315,44.244892,73.147204,81.745698,44.976132,36.769565,0.939606,0.516967,0.422639,45.757206,0.525945,55.975064,0.709677,22,0.089286,5,0.910714,51,0.290323,9,0.814815,0.709677,0.758621,0.642219,0.896025,0.854706,0.83908,0.218689,0.781311,0.16092,0.837463,0.83908,0.836306,0.642219,0.896025,0.908153,0.818966,0.83908,0.003,0.001,0,0,0,0,21436,87133,12141,100,74.137931,'Number of leaves: 65\nSize of the tree: 97\n',65,97,65,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,71,15,0,82.55814,17.44186,0,0.613077,0.196972,0.355528,43.187202,74.590546,80.249693,2184.945848,-2104.696155,0.933136,25.406347,-24.473211,45.177494,0.52532,56.296158,0.733333,22,0.125,7,0.875,49,0.266667,8,0.758621,0.733333,0.745763,0.613281,0.891071,0.831009,0.825581,0.217248,0.782752,0.174419,0.824407,0.825581,0.824875,0.613281,0.891071,0.891144,0.80651,0.825581,0.003,0,0.01,0,10,0,24106,87242,12032,97.674419,71.511628,'Number of leaves: 75\nSize of the tree: 112\n',75,112,75,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,71,15,0,82.55814,17.44186,0,0.613077,0.196215,0.364475,43.021154,76.46775,80.249693,3258.706903,-3178.457211,0.933136,37.891941,-36.958805,45.385645,0.52774,56.555537,0.733333,22,0.125,7,0.875,49,0.266667,8,0.758621,0.733333,0.745763,0.613281,0.861607,0.797022,0.825581,0.217248,0.782752,0.174419,0.824407,0.825581,0.824875,0.613281,0.861607,0.858527,0.80651,0.825581,0.003,0,0,0,0,0,24106,87242,12032,96.511628,72.093023,'Number of leaves: 75\nSize of the tree: 112\n',75,112,75,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,75,11,0,87.209302,12.790698,0,0.711761,0.169681,0.325494,37.203404,68.28932,80.249693,2178.792023,-2098.54233,0.933136,25.334791,-24.401655,50.892001,0.591767,63.417067,0.766667,23,0.071429,4,0.928571,52,0.233333,7,0.851852,0.766667,0.807018,0.713971,0.900595,0.879259,0.872093,0.176855,0.823145,0.127907,0.871064,0.872093,0.870395,0.713971,0.900595,0.900818,0.855683,0.872093,0.003,0,0.01,0,10,0,23038,87242,12032,97.674419,72.093023,'Number of leaves: 71\nSize of the tree: 106\n',71,106,71,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,70,16,0,81.395349,18.604651,0,0.584039,0.198788,0.379463,43.585411,79.612223,80.249693,5400.605738,-5320.356045,0.933136,62.797741,-61.864605,44.475074,0.517152,55.420865,0.7,21,0.125,7,0.875,49,0.3,9,0.75,0.7,0.724138,0.58483,0.858036,0.809119,0.813953,0.238953,0.761047,0.186047,0.811748,0.813953,0.812378,0.58483,0.858036,0.852747,0.791894,0.813953,0.002,0,0,0,0,0,25174,87242,12032,94.186047,68.604651,'Number of leaves: 79\nSize of the tree: 118\n',79,118,79,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,72,14,0,83.72093,16.27907,0,0.630221,0.177188,0.329493,38.849541,69.128304,80.249693,1109.315405,-1029.065712,0.933136,12.899016,-11.96588,48.925906,0.568906,60.967095,0.7,21,0.089286,5,0.910714,51,0.3,9,0.807692,0.7,0.75,0.633768,0.922619,0.848672,0.837209,0.226495,0.773505,0.162791,0.835242,0.837209,0.834202,0.633768,0.922619,0.916504,0.814655,0.837209,0.003,0,0,0,0,0,22504,87242,12032,98.837209,72.093023,'Number of leaves: 69\nSize of the tree: 103\n',69,103,69,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,79,7,0,91.860465,8.139535,0,0.817021,0.116212,0.278119,25.312458,57.919032,81.117141,4309.11659,-4227.999449,0.943223,50.106007,-49.162784,61.386327,0.713795,75.676147,0.806452,25,0.018182,1,0.981818,54,0.193548,6,0.961538,0.806452,0.877193,0.82409,0.905865,0.895716,0.918605,0.130335,0.869665,0.081395,0.922182,0.918605,0.916804,0.82409,0.905865,0.901843,0.908162,0.918605,0.003,0,0,0,0,0,27310,87242,12032,95.348837,63.953488,'Number of leaves: 87\nSize of the tree: 130\n',87,130,87,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,71,15,0,82.55814,17.44186,0,0.589955,0.18987,0.38237,41.35638,79.629451,81.117141,7542.253272,-7461.136131,0.943223,87.700619,-86.757397,47.202249,0.548863,58.190228,0.580645,18,0.036364,2,0.963636,53,0.419355,13,0.9,0.580645,0.705882,0.618584,0.842815,0.767407,0.825581,0.2813,0.7187,0.174419,0.837984,0.825581,0.8147,0.618584,0.842815,0.826444,0.790958,0.825581,0.003,0,0.01,0,10,0,24640,87242,12032,91.860465,65.697674,'Number of leaves: 77\nSize of the tree: 115\n',77,115,77,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,776,86,67,19,0,77.906977,22.093023,0,0.488416,0.218355,0.408799,47.560755,85.133421,81.117141,5409.548457,-5328.431316,0.943223,62.901726,-61.958504,41.444799,0.481916,51.092529,0.548387,17,0.090909,5,0.909091,50,0.451613,14,0.772727,0.548387,0.641509,0.503421,0.838123,0.749349,0.77907,0.321592,0.678408,0.22093,0.778178,0.77907,0.768666,0.503421,0.838123,0.825172,0.740923,0.77907,0.003,0,0,0,0,0,23572,87242,12032,94.186047,70.348837,'Number of leaves: 73\nSize of the tree: 109\n',73,109,73,?
tic-tac-toe-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P90.0-V,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20220305.1256,775,87,74,13,0,85.057471,14.942529,0,0.651678,0.184489,0.348648,40.279224,72.799184,81.745698,2184.976869,-2103.231171,0.939606,25.114677,-24.175071,49.07249,0.564052,60.03067,0.645161,20,0.035714,2,0.964286,54,0.354839,11,0.909091,0.645161,0.754717,0.671495,0.878744,0.846044,0.850575,0.241128,0.758872,0.149425,0.858677,0.850575,0.843445,0.671495,0.878744,0.879767,0.823639,0.850575,0.003,0,0,0,0,0,23572,87133,12141,97.701149,73.563218,'Number of leaves: 73\nSize of the tree: 109\n',73,109,73,?
